operational_id,operational_class,expected_high_priority,selection_basis,item_id,source_family,prompt_id,media_id,group_id,source_split,v3_split,image_path,image_sha256,image_sha_basis,prompt_path,prompt_sha256,taxonomy,old_role,old_label,ground_truth,metric_stratum,source_provenance_status,gt_type,gt_source,human_semantic_review_required,formal_v3_evaluation,person_detected,detector_confidence,detector_box_area_ratio,full_view_path,full_view_sha256,crop_view_path,crop_view_sha256,view_count
PFV4_SCREEN_0011,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G010_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G010_V01,,PF_P4D_HN_SIT_G010,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V01.png,c2a7d50d49c1166dca3befdc84cf6a16a3939a28d76d3d09931fb7786602c443,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G010_V01.txt,841168e7ad45fd1ede8051d02c3a5730338312e1d21fb9553409f56b723ff8a1,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9280009269714355,0.1259611831586032,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0011/full_scene.jpg,d76ca57d275e6fd2eb85ca4517e0f05c7db4b82de4c5eb193ec0592838ac3849,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0011/person_crop.jpg,c5d89f55f167aa318be8bb71b9c17cf6e09ed4260dc9f1f33f89380d7bea2e65,2
PFV4_SCREEN_0012,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G010_V02,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G010_V02,,PF_P4D_HN_SIT_G010,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V02.png,2a89ce293a58bacd79433ba611ee9dcc7b50be69bd988cd7418cc735f834707b,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G010_V02.txt,f1c9936038fcf74253b88239bd175b0fe5b5d1b87b148593f722c1cb411db8e6,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9072877168655396,0.09912964749217079,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0012/full_scene.jpg,7e1154869989a568f5f98a988258e642b9f67d51cd7638f96406677f6106ed97,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0012/person_crop.jpg,e3e2e604874a8fef9e57596f3dd3b9a24384ae2641e567b2012f525237272c06,2
PFV4_SCREEN_0013,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G010_V03,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G010_V03,,PF_P4D_HN_SIT_G010,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V03.png,068bdf75d02a1bf93e97664bfb5db1695d0e4ed654f58be2de480a32f20213c9,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G010_V03.txt,326988e020871589a93d5941e2f3764d3ffcb6e234562c559a8d947c548b1e57,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9183481335639954,0.12584798393696137,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0013/full_scene.jpg,3e22598ca69a95c30c945567e01eaf999dbf0e7f9247a5303eca1b6334ed395b,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0013/person_crop.jpg,250fab86b3116bdb4d413f73674271aa83527e7b4c83631e45124b320bb1cbf4,2
PFV4_SCREEN_0014,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G010_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G010_V04,,PF_P4D_HN_SIT_G010,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V04.png,0ad405f110893aa0d0c19fed0a21816809a1a6047560ac4bb36cf0bf355c547c,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G010_V04.txt,c1aa12a7ac811ca18021166fd8ef7b06ef0eee0abeab36d5425deb17b3b8fb3a,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8515825867652893,0.11756451660950444,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0014/full_scene.jpg,b14d38a5f04d56feefeb3174e02d531bf5f226d90c775169a4d3aab7d547c690,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0014/person_crop.jpg,65e34d308634d5cb3300e5aec6c09c70bedd1b9ae49213d506e667537ec39438,2
PFV4_SCREEN_0015,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G010_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G010_V05,,PF_P4D_HN_SIT_G010,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V05.png,81b21d6ab07d032a55ac16608d938a0d12239fcaa91542306962ee8bf6d649ad,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G010_V05.txt,65772d506ba9f50bb6d8376738fc0fe9859a09d08c69479367ecdc24412eec33,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.7496914267539978,0.057293844803271994,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0015/full_scene.jpg,efd1c46c0f6b2e7896e70cfb0d10c0dc871f24da9954eec8a1eacc0b7c72b8f5,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0015/person_crop.jpg,72180cfe7ab45baae1350dc545aafc72eca7420bcc8f5bd96050bb674ff70208,2
PFV4_SCREEN_0016,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G011_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G011_V01,,PF_P4D_HN_SIT_G011,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V01.png,118d6eba5405fb357defb39057a1614d5c9451ad567544767735b01119999f57,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G011_V01.txt,69f231f8cec0ec3bc56f09279e98eb9f19c24acd9c40b16a4c003d0c6a4b6e12,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8499522805213928,0.16827299816290583,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0016/full_scene.jpg,88d903c661e6340bc4fc191afb9b3b68bfe307516138766f45d06286d6807a25,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0016/person_crop.jpg,6b5a07b4195c2dd269c7e3612271251a2f7495569f8db3037475cb67d0e5e675,2
PFV4_SCREEN_0017,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G011_V02,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G011_V02,,PF_P4D_HN_SIT_G011,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V02.png,f79959f1b53f458b336e81b8efb3b0dcf58552aad8fa7a09cdda902a299e2a37,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G011_V02.txt,927e0c4ad0ade2a708050d6fbbe7377fe247004c2500fd24cf7b96bf3dd01a4d,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9262123703956604,0.1331977745379845,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0017/full_scene.jpg,03aea5927453f870d095a94b21eef4e9f2ec9719ccdb4a7e433d5f781ff6253d,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0017/person_crop.jpg,bd9cd11bdd3c70cb59e26cea6e07649727b6722cdc1c494de31409e66d499ed4,2
PFV4_SCREEN_0018,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G011_V03,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G011_V03,,PF_P4D_HN_SIT_G011,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V03.png,71077ec22063bc9e050f94e156cbb77a2fd42a8b70344b36780c6638acccf290,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G011_V03.txt,28403f910a7e71ed8b748d2d21535e8f42217e99e9389ad605b7b92c36941a23,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9159250855445862,0.09676683837986612,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0018/full_scene.jpg,34097ef8cd08206ee51d0036082b1da5c142bb578275bab9cdccb0a1a5873988,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0018/person_crop.jpg,e218448395104a485384ab8dc5f7011a011afd42c091a00ef011e0a91defbcdc,2
PFV4_SCREEN_0019,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G011_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G011_V04,,PF_P4D_HN_SIT_G011,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V04.png,be4414e19376e5353e2ef985da0b1934ce70bdf0fa9d539aaa2193f87e6cc8dc,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G011_V04.txt,2afdc90701b33449d1bf4cce0d0b5b82ed36757b547ee62a57456bb7e4c1515d,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8847180604934692,0.0937284245044726,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0019/full_scene.jpg,da5a16ab325fed71bf9ec51b9e3791bf182ec05cab3f7c50b14fe8df3f7550ec,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0019/person_crop.jpg,3fc4e374553d8a837fa3372cab506cca2c9b4609237a0d9fbaaac7531f30a528,2
PFV4_SCREEN_0020,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G011_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G011_V05,,PF_P4D_HN_SIT_G011,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V05.png,46303b78556a900fc9819f578fb65d66d0bd41dbc6cb1f3bfc47ca389359060a,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G011_V05.txt,c4a7414db1f8a532b662989e3505853c1eae7dc16f0dcac2dbf0f0ec4d090eb4,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9007091522216797,0.04194942761620041,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0020/full_scene.jpg,dd745c5718617d3854b73883ef3232142f80e38bd9d3828b79b82b3bb82c69f4,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0020/person_crop.jpg,b56fa2ea1067d578408b65505bf25bea4a27776b5712a83d0672614760510820,2
PFV4_SCREEN_0021,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G012_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G012_V01,,PF_P4D_HN_SIT_G012,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V01.png,3685f5dfc8b54219dbf1269d1f019eaa983a49a5dd2072f0d1c8b96d43ab3d7d,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G012_V01.txt,5040bb99caf0255f5be79dafd67dc8a269728f3da5f559ba04b95a1a7a8e324c,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.7866939306259155,0.08495952846482935,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0021/full_scene.jpg,bc8f3b7a774bf5733a580607c34ce1a6fea40c0f93a7bb1a73d15523dfa1721c,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0021/person_crop.jpg,53f0cef7605631c66d396721ce9e9d384b30abe5634603ee1177f33e29b09cd7,2
PFV4_SCREEN_0022,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G012_V02,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G012_V02,,PF_P4D_HN_SIT_G012,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V02.png,d36f68ed65b6f126bef0cbe7fb3831fa5a94d5703ffef8803270ea748fb4741c,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G012_V02.txt,c06e1e39298861a28b131de2f70da4fc504682e0854fc6ca64ef1683602148f9,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8720047473907471,0.040871083521385486,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0022/full_scene.jpg,36c8dc584dc252da3ca798b273ec235307589e0096938b8cee2d085ceb357289,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0022/person_crop.jpg,600bd97a4d0e591860a3fd4acbae76f54b3ec15a9da7bdfa600b746b2fe02856,2
PFV4_SCREEN_0023,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G012_V03,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G012_V03,,PF_P4D_HN_SIT_G012,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V03.png,3887eb30c1f540e06c9fc328d113c8011eb5a16793af80fa1d469ec35801b424,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G012_V03.txt,6343e81f7838c2422474d5e7f12d43ce182472211f2ca08769048e2669bb70d3,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8945081233978271,0.06909324171020144,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0023/full_scene.jpg,38247baf145592a9d49cb57b29d6bef0ef78304df8ed61bb57331469095c86b1,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0023/person_crop.jpg,8190f5baa8bcb10168b3b8e5609bba47a3f508b99397190947fa7e50279a9349,2
PFV4_SCREEN_0024,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G012_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G012_V04,,PF_P4D_HN_SIT_G012,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V04.png,675549b77a00269d6c6c32df777510565d028b992f33bad8ef6807bbf745a2ad,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G012_V04.txt,a05023e48ebc3d6cb9396eee6447573e4fbb42a67841076e333e8706ddb0df95,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9471496343612671,0.1634639337285922,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0024/full_scene.jpg,03cd9ef72ca5eca32248e2ba62e17978409b3ea5cd40ccf84d702b64a86e5845,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0024/person_crop.jpg,bfca831fd8c6f35fbb44208edd1834b8ef80ba1ff0a43cd609e4129feb5658de,2
PFV4_SCREEN_0025,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_SIT_G012_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G012_V05,,PF_P4D_HN_SIT_G012,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V05.png,22c0179dc083fe659bc1cc1c2405d1e44313804660941b2b01b73f29d3fa2f4f,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G012_V05.txt,22a52cd5ada96259ad6e11be50e797a2afd3077a388c299bd379a4060262567d,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.886029064655304,0.073199851092973,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0025/full_scene.jpg,90a3d177372bf202c26f92099ebd6b58499cefa1fc67774459af8084ffc2434b,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0025/person_crop.jpg,0fb68965f0c42f98588856670108c1eadf27ba8ffbebd392b4e51e490b0ca0a0,2
PFV4_SCREEN_0026,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_KNEEL_G008_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_KNEEL_G008_V01,,PF_P4D_HN_KNEEL_G008,NEW_SCREEN,V3_SCREEN,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G008_V01.png,56bc79407280b2e31c49ac6ea2d58c5af3460a64bf494a816284140b54a6bdda,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_KNEEL_G008_V01.txt,43b1d72d24355d5ed3a74237db30fcbadf4f19f9322f944e971e5f96f0c8122a,kneeling_half_kneeling,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8178139328956604,0.016180146070756664,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0026/full_scene.jpg,ebbf74e90c992278fb407aab8acaf7f9db43bea1ce84e2bc76fcb5d168a7d3a8,/home/yanbo/net_vlm_person_fallen_v2_optimization/14_person_fallen_v4_operational_freeze/prepared/screen/PFV4_SCREEN_0026/person_crop.jpg,198c5f3486f967264ae34f3e8b1d790865e9e28fd9b75752f9cb377c478b6da5,2
